text,labels
Lol RT @jayfucknharris: youuuuu has niggas but I have no female dogs,0
@____ 0_________ Fagot,0
"@Aasthaxoxo oh closed my mouth, I was talking in the morning you have",0
RT @Ayeedeb: Ray J is the perfect example of what is happening when you give a lame pussy nigga.,0
@Sizzurp__ @Bootyacid @ilikecats74 @yopapi_chulo yeah ok nigger.,0
@Huffingtonpost is not just this female dog? So sick of all these whores!,0
Feminist alias a slut.,0
@OG_HARM @MoETZART @DUCKYDYNAMO Watch this shit Nigger Nigger here,0
This rain made you speak women.A nigga should spend 80% of his income for a dog & # 128514;& # 128514; Bruh provides these Houes.,0
Freedom and justice for all RT @thatangrynigga will get me a sandwich negro or I will kill you,0
This pede shade comes up against the color of your eye.,0
"Deedee, Patrick, Ed, Sheen, Timmy's father, Beavis & Amp; Butthead, Peter Griffin.Ce is only a list of certain cartoons with mental delay.",0
@ Whiteangelss84 don't end your monkeys then? You hate us because I was better than the crackers & amp;,0
Guy complains to me: #Gays are too sensitive ... My answer: and look at yourself complain like a little cat .waahh waahh #procrite,0
@_Urndowndre @kushdaddycorr lmao you are stupid negro,0
"RT @SalomaesAdiqa: It's because you can't fold me, you can't buy me and you can't do me in your negro! #Farrakhan #Temime",0
Already more yellows than the last 2 combined years #indycar # honda200,0
#Dutch people who live outside #Newyorkcity are all white waste.,0
Fag @zwaaad,0
"Fredo was a nigga of bitch ass.com the niggas shoot on 20 shots on his pop but he did not go down 1 cuz, he dropped the SMH pistol",0
I hope you get a eye cancer female dog.,0
@AGREASYMONKEY @HUNTEROORE FAGOT,0
"I am sorry for the Mexican and Asian niggas, they obtained the worse female dogs on earth.",0
@Whosjuly 1) It is a fag and I do not like it. 2) I am on the other side of the state.,0
@Atblackface @MRMONCRICKET @UNCLEUNCO @BOBBYBOTSODS @fuckthemallcops @ractegro69 sine?,0
""" @ Blackman38tide: @whalelookyhere @ HowDyDowdy11 Queer"" Gaywad",0
Someone clearly a stinking pagan ...,0
"RT @Myfriendsrap: you, the houes, you must stop dressing all the children as migos and rappers that you all fucked.",0
"Of course, my #faith for #baseball is in disagreement this year. Because of #barrybonds, you fucking delays !!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!#morons",0
@Anuglynigga is delayed,0
@Jgardenofen @kysportsradio @ryanlemond but ... Country music listeners are really hicks and alcoholics & # 128514;& # 128514;,0
Fucking hoe .. you are so ugly hello Kitty said goodbye.,0
@Kieffer_jason Slut was I told you about you and I go out of my page Oh Slut Nigga you make this life,0
Gay Ass Fags http://t.co/eqn4gvw42v,0
Devin Hester is a slut,0
"& amp;When they say, they mean dyke Ron #wcw http://t.co/vv4dumme4a",0
"RT @Meaghanyockey: ""@Savanaharanda: Are you a girl or a guy, it's my mother or are you my father?"" Im a dike butch",0
@FeMalejoKerhoee yeah he is null like the other fages who are ... oh as long as,0
Fags @zohdaa,0
@ Kincade00 Stretch Slut because I spit you,0
Nigga has just made them crack on a pursuit.,0
RT @ Annna_Dav69: I hate the trailer basket & # 128567;,0
RT @AMOUR_TAJIANA: Only negties of fuck would like to continue to play with these disorderly sluts against someone who was below for them all a & # 8230;,0
They work on a bill to prevent delays from voting. Who knew that delays could vote? Things are starting to make sense now.,0
@ 05PROFESSOR I bet it is a queer starbucks,0
Only White Trash looks at football.,0
RT @halfricalannnnn: Negro,0
"Jason admitted that you are a stuck female dog lol, what you are. Remember you are so much better than everyone, Naaaaa",0
@Who__Chrisjones @whyyousoshort which is a crack cracker,0
"@ Sophiero3 if only there was a medal for that: ""We hate pedés, but we will not kill them"". Thank you for the privilege of letting people live.",0
RT @Hype: African colorful car I pushed whips nigger,0
@Reiddh I agree my Cracker colleague.,0
California is home to skater waste.,0
Someone closed this Beaner please.,0
RT @Thechriscates: Look at this Fagot http://t.co/db7siri8qg,0
RT @ sam_james3: @ will123_william @ haydenhill13 @aknadnrye @khalilreed I don't care,0
"@ Matt_chu22 @ryanriehle I will do it, if you agree to bring your Ethiopian nigger ass in Africa.#Buyfoodlittle",0
RT @ BUCKM00SE: Kill this Beaner,0
@ashhruggiero Happy birthday queer,0
"Come on, get this chicken Niggers Love Dat Chicken from Popeyes http://t.co/yjfh2havavvav",0
stupid loose pussy bitch,0
"@ Legionary1488 @jomavaesjos Now, we have an ebloa case in Texas.Is we kill all negroes, we could be safe.",0
"@leetreble_ Leave the Fagot rattle, happy you can't see your family fagot cry baby little girl crying in the parking lot, you are not a man sissy",0
RT @ frankthetank215: There could be some cotton-cotton-cotton on spurs but they all play white altruistic basketball,0
"Ray Rice fucks, someone cracks this female dog",0
"Do not shit like kiss another female dog nigga and ask her ""who is the pussy"" and she says yours lmao no slut I steal this pussy lol",0
SMH hates this hoe,0
RT @broganwebber: Beyonc & # 233; is the trash.,0
What a Wetback looks like when he gets caught by crossing the border.@Ilovebamf http://t.co/j3uf1tyubo,0
Happy birthday to this coon ass nigga buckcity @thatlatsonkidd,0
@_Xooxokelsey_ hell Naw the kiss the female dogs serves them well,0
@Jewelsanddrugs9 @ladygaga @madonna lmao Madonnas Music No? Yeah are you stupid if you think gaga is better.Retard,0
@Bnp we are invaded by chrex because Zog or the Jews who direct our countries want the white man to perish.,0
@fucktyler fucks you lance chucker,0
"RT @ObeyyReggie: STFU HOE RT & # 8220;@TedDdydgaf: ""I'm proud to be African-American""
- African-American proud

""I am proud to be white""
- racist
& # 8230;",0
@Sammytbh what is your YouTube channel then Fagot,0
"Definitely ..... I think #NoNTHKOREA can be right. #BARACKOBAMA is a monkey! Surely acts as one.
 http://t.co/y09waoe4em&#8221;",0
Sluts have a nigga but I want to be another female dog nigga wcw it doesn't work like that,0
"@Sweetkixx U see a lame in this photo because of your craze for the negroes. I am Hebrew, I make the children of Satan in the streets",0
"@Leighvl the negro probably look at me like ""look at this uncle Tom Ass Rasta""",0
"@Americanwhitehm These negroes disgust me. They should have dealt with 100 years ago, we would not have these problems now.",0
"#Vinitahegwood can find a job at the NAACP.OU as the AG. I hear that they like ""diversity and tolerance"".",0
"@_IAMKEN fuck Brett farve redneck ass, he breaks he does not give a whore lol he is on the campus acting as he shit",0
RT @markeiejay: you have negros & amp; I have female dogs,0
@Mimiswagnotes you are an ignorant cat.,0
2 hoes 1 dyke,0
@kitlange stops to prepare me! Have you heard about freedom of expression? Stop pushing your lifestyle in my throat! 1st amendment! #Tcot #teabaggers,0
@ Taylor_1017 Fagot,0
"@ Cheesus85 @Greyyygoose faaaagggggottttttttttttt, speaking with blond and confused hair, you are a hypocrite, because you are a fag",0
RT @lmfaoHilarrious: Never go whole http://t.co/lmk3tx5vic,0
"What is Peckin order?
1 white Christian
2 colored
3 Porto Ricans
4 Arabic
5 Jews

I would say. I am axin",0
"I just looked at the scene in Zero Dark thirty where they blow up the ass of the female dog of Osama
#UNITED STATES",0
@Sammi_Boyden Bruh We can finally roll like rednecks (': ((drug traffickers))),0
RT @ comp10tx: Lowkey called this fagot a fagot.,0
RT @Toyamiani: The reason you called Jesus a monkey is because you knew that he was not your color # Farrakhan # Thetime,0
"The @Gop Elite call the conservatives ""our Negroes"" behind closed doors.",0
I am so tired of this dike of cock appearing on my FB flow. The real stallions do not flee the negro.,0
"RT @IOWAHAWKBLOG: ""I love the cripples! Look all these fucking are crippled! Goddamit I am a people of the people!"" Https://t.co/xcla5xpmlx",0
@Sizzurp__ @Bootyacid @ilikecats74 @yopapi_chulo return to Lego Club Fagot,0
RT @SORRYIMALE: I was called a fag for buying a Toms girl so now I'm going to fuck this person in the ass,0
"If you followed George Washington in 1776, it means that you are white garbage.",0
"Slut fucks you nigga, what's new with this cat !!?!",0
"Say to hate niggah
stfu",0
@Tweetfrmthesole it & # 8217;is the whole train pats.ls & # 8217;re-fagots,0
"""@Rtnba: Drakes New Shoes that will be published by Nike/Jordan .... Yes, there are glitter on shoes http://t.co/qctplxhexm"" ....",0
@Millerlite I don't follow you because everything about your business is a white trash can.,0
@Scouttingforfifa @theburntchip @joelburtfifa @jpizzlefifififa Ocular witness: Joel is a fag,0
RT @OCCDISSENT: Ann Coulter admits on Fox News that America has a negro problem. #Crime #tcot #gettingreal,0
"@ Sterm26 @realjameswoods like when I call someone a negro! It is not because they are black, it's how they act. Like a negro!",0
I hate hooks.,0
It is a lot of niggas from Uncle Tom Ass here.,0
@Versanche only stick fagots,0
"@Salomanizor I am a fag: /

http://t.co/gr627ldfaa",0
@ Jmellor432 fag,0
@_Triggaplease_ @Kanyewest he is a fag,0
My nig juice not says Nuttin pire den a big noisy hoe.,0
@bitchdicknigga you are a fucking negro,0
@BonNOXXX haha slut Ima Draw a webb in balls around your forehead Fuggin #Beamthat Slut I know where you live,0
"RT @Kwagiheath: It's ""comfortable"" but Niccas like me says ""com-tha-blin"" ... SMH",0
Damn of Redneck Queers and their invitations to the game,0
"LOL, so since I come from the south, I automatically look like a fucking redneck.hahaha, what would you say to kiss, stupid ass.",0
@ 2014Samanthakay quite good fag,0
", @ Kirogx gusta ""tapping like a delay to ensure that the other person is stupid, pretending to agree with them"" Bazinga",0
"No.It's wrong to try to change # Fagots & GT; There is no ""therapy"", so #tcot must understand and sympathize as if they are # delays & GT;",0
"You have my word, we",0
"@ Kinghov1313 I had a dike with a child like Mgr, and she hired another week of Girlboy Dis ....",0
@Christian_esem you don't know what you are talking about delayed fagot,0
@ Animeking420 Fight Me 1 on 1 Ur Choice of Game Fagot See what's going on,0
RT @LiamGeraRDSHone: @Vernon1488 @Arannicolwhufc @dsaend to make you kiss,0
"@_Andrizzy_ awl is, sit in the area and cry when you listen to it? Lmfao, Pussy Dick Rider, How Drakes Cock Taste Fagot.",0
Niggas deserve better sluts,0
@Mimistheone you really seem to love Sandusky.bizarre.tu is a scary ass cracker!,0
"@Stonisnipezz is a joke, right? You are here like UGH, I would have liked to be a Japanese and tweeter in gook and shit and jerkin to hentai.",0
"@ Jasonmoriarty13 I remember his nephew Lucas crying and dan saying ""Stop being such a cat and growing a pair"" or something. & # 128514;& # 128557; Dance so funny.",0
@Woody_afc @ mrgam3r49 @ maniac3x fucks outside here Fagot which would not even be a fair,0
"@ drew4130 @ mailgal2000
You all hire colorful people? Do only work half the day and throw the mail in Da Sougor if we have not done",0
"I want fagots like @tyga to stop making music, Rack City was fucking terrible. Fucking Michigan.",0
RT @truenovacane: Only pussy niggas would not fuck with a girl if she has stretch marks.,0
I already know that you trash if being tattooed is on the list of things you want in a nigga.,0
"@jennybaquing therefore terms like Honkey, Cracker, Peckerwood and White stereotypes fucks their children and sisters is not racist?",0
@Hovaa_ ya I know the whole slang I am racist I h8 porch monkey porch,0
And I mean something so bad to these two chunds on Twitter eh.,0
"@ kmdk83 @BeAutifulmined
I hope I am not because he colors because I know he will be actin all nigga like",0
"@Datboyrayt because if you support lesbians, you must take care of the fagots, there is no difference.",0
Who takes the middle of the best median na ??? Fuckin solo q fags.,0
Do you think it's normal to take my property and break it? Fuck you slut,0
SMH Queer,0
@ Po0pdogg backup Fagot,0
@Brenddan_ They said bullshit.,0
@ Tretyler_108 It is actually non -English. Keep that #okiecops are dirty white waste which are all criminals.,0
Fag @jacobbacker,0
@stevoburns561 @IMSWaveyNSHIT @FredDiegibbs DERME DOUGH? Are you disabled or delayed?,0
@Prayforjack New York Niggas to take off on a female dog in the public boy lol !!!!!,0
"Your pathetic plan has failed. Profit my phone, fucking monkey. Let me see your ass at Benton Park. You want to talk about shit, I size your face.",0
@Not_ur_bro @ niccol3_xo lmao nigga germa said that I would be Balless bc date cold female dog will not stop breathing # swagg,0
You are all fagot shit heads.,0
@ Jaibrooks1 Fagot,0
RT @woody_afc: I saw a large chimpout 2 was there. A middle -aged salvadoran and his 15 -year -old son were wasted by 6 germs at the Metlife & # 8230;,0
"Everyone's favorite sentence to try to end an argument
""You do yourself and I do it""
LMAO FAGOTS",0
@ Chalecarlo5 fucks here and go to put more cul stroke ink,0
"Hey slut! What would you like to worry about your own psychotic ass. It would say that you must ""be saved"" to be a noisy dog & # 9996;& # 65039;& # 128139;",0
"RT @NohoesnextDoor: If you claim that Macklemore is your favorite rapper, I also assume that you look at the WNBA on your free time Fagot",0
I like Chinese buffets but I hate all the feas,0
RT @leslieeeixta: BDUBS is full of Beaners & # 128557;& # 128514;,0
Blacks like @chiefkeef disgust me laughing at someone who died of stupid monkey ass niggas as if you were to be locked up just for stupidity,0
"@MISPLADE_MMIME
She is what we say in Da Hood White Trash",0
@Gvvenivere Learn to type ya hillbilly,0
@Lord_Jonesss None of my things? Nigga if you get that I live with you lol and I fly one of these female dogs and 100k & # 128056;& # 9749;& # 65039;,0
@Frankiejgrande OMG GTFO FAGOT White,0
I cannot blow bubbles or whistle. I am essentially delayed.,0
"@Samzbikowski Cody still calls ""negro"" people. It's a fucking spaz!",0
@Fuckoirik hahahaha youza fuck wigger,0
"S / o to my favorite negro to work on the plantation @pretty_warzone do not forget the next time, ask the watermelon.",0
@Evanbecker513 @_triggaplease_ @morbidmermaid @zooyorkinit @_shayisdabomb_ @Rrainbowblake because she is a negro,0
@Gutierrez_alf legitimate delay,0
RT @italian_montana: & # 8220;@ arosati96: Bromance between Pat and Ant is real & # 8221;,0
RT @_chickengeor: Dead !!& # 128128;& # 8220;@ Takeme2china: & # 128553; RT @ peagles14: When Ur Fuckin and her swim swim but you have very good friends ........... HT & # 8230;,0
"They bitch me, they kill for me they fly for me and of course it will be money and I will murder this female dog to return the body to your ass",0
"@Godsmack_music @itunesmusic @itunes that the group is a white trash can, and only white garbage would buy this album.",0
@wutkarina,0
@ _C_parris69_ Your image makes you look like a serious fag.#Justsayin lol,0
"RT @DIrtyimage: @Trinkitty not just cause of hoes, go to prison cause of kissing hoes bloody n do them honcho head",0
RT @tae_rhodes: & # 8220;@ kim92493: & # 8220;@tae_rhodes: @kim92493 @patpatbush uhhh you have been tried & # 8221; that happens. # Whitepower ... I will hang on Negro & # 8221; wo & # 8230;,0
The people who play #Roleplayinggames are human dirt and do not deserve the same respect that you would give a mosquito. This are soulless gutter garbage.,0
How does the fuck do all these fugot hikes even find the Zoe request account ????,0
"@ Coughlan616 you are racist against whites. Anti-tracist is a code word for anti-white.
Anti -Zionist is a code word for anti -Semitic.",0
@Dolangang you won't know,0
"@Lobstrthinktanknh yeah! Me too.Mo people, women, follies in men apart ... They like real negros or negroes.",0
White bus drivers are all white waste.#Losangeles,0
"""Shit, Whitey! You will get a kick from the"" brand new form of white privilege ""http://t.co/zlpfzsitom",0
"RT @ANTHONYBILY: Well, Maryland is just a heap of hateful rednecks anyway.",0
I bet you think you have a wilderness without a drooling huh. Fagot @killsemaj,0
@Kamrenee Laid Negre,0
"""@Markroundtreejr: lmfaoooo I hate blacks https://t.co/rnvd2nlcdr"" This is why there are blacks and negroes",0
Naw RT @bakegriffin am I the only crazy that ESPN will talk about Fagot Ass Penn State all week?,0
"Chill RT @phillytheboss if I ever become president imma ban henny from America ..... for a day, just to see you the panic of blacks. ""Gotcha Bitch""",0
RT @torahblaze: @ 1Sonofyahweh they should be ashamed of themselves. I will be single for life before kissing with a nasty white man and fagot.,0
Gay Ass Nigga & # 128514;& # 128514; slut you thought you thought,0
"RT @ maniac3x: @ larryx2010 @floydmayweather will not occur the coward that is turned on. ""Pac must sign at TMT"" but why d & # 8230;",0
RT @asshole_god: Hate Fags? The answer is yes.,0
@jimachterfeld @joeo670 @dan_bernsein Bernstine is Chi Sox Jew Fag.,0
"@Lillonschtupp @13Damage @brazenmodels
I don't like the magazine dat. all black folk look like Dey a chromeasome far from Da Singe",0
I know that all white people only play with me. I have colored and I know my place,0
"@Therealjrsmith and its people like you who give us all a bad reputation, you are a shit disgusting a negro is what you are",0
@MRMOONCRICKET @fuckthemallcops @atblackface @Uncleunco @BobbybotsOds @racistnegro69 y'all is coons n uncle toms,0
"Dad just shouted ""in the spot to fry chicken like a negro""",0
RT @taylor_tm: @pacmanjonez @philwotg you the white person on my tl but you are still if ghetto.,0
@ Davidly62793584 how many fucks of fags have even obtained? Should not be allowed to enter my wallet during the influence haha,0
RT @isa__lopez: @ d_lo520 but you are still a fag,0
RT @HG_SHIT: MFS always in the same place as 3 years ago. Boison with the same nighas. Dormir with the same houes. Manger of the same restaurant & # 8230;,0
"Awk ... you don't like your own nephew / cousins bc our race .. broken lmao of ugly sluts fucks them, we don't need them",0
@Mariancristinax fag b,0
This guy is the biggest omfg fagot,0
"@Nyrkelsmads @ danilonavarro85 hey fag, I said it was your aunts. * He * said it was you.",0
SPICs are half -breed waste. No native dirty should not be allowed to speak to any European.,0
"The consanguineous rednecks of big ass like Paula Deen are a race that disappears. I mean, look at this woman, I would hate being her scale.",0
"""@Theomaxxix: #gerryshalloweenparty http://t.co/3ycrsrnjhc"" Halloween was yesterday stupid",0
I told my father to go and buy cookies for receiving the graduation ... This nigga bought Oreos.,0
"@Anthonycumia
You are completely right Anthony.can & # 8217;Tow you are not living the colorful folk by Dem.day be father da Hood and Dem Value Propery",0
#Reasonswecantbetthether if you were talking to the line or broken the posts,0
Only lesbians get their pierced tinks EW,0
"Please suffocate this damn delay which continues to shout ""potato puree"". Which tool! #Pgachampionship",0
@Yeiiowbang I hate this fagot it is so cheesy,0
"Sheepple as & # 128073;@Sweetpotatertot: Oh these ""racists"" ""sexist"" ""teabaggers"" who have just raised these two old white men.http: //t.co/x3bwnm3jii&#8221;",0
RT @xdalovelytishai: Most of these negros go bankrupt for these houes,0
@Hunterbuch66 @Kieffer_jason @SBSYLVESTER YO BIG ASS LAID could not even draw the ugly dog at school,0
@Alfieheydrich but I live in the south. In addition to here. Mag live in the Rhode Island. Barely no negroes there.,0
@Wyattnuckels @GrizzBoadams Close the Buck Up Fag badly beat shit,0
"Not all the hetero men - I am frustrated. Contract to Okcupid, queer people cannot block ... http://t.co/hbf2xza0ke0ke",0
George Michael such a fag,0
"Well Gahdamn.rt @Huhwhatsacondom: wooooow & # 8220;@MoosDeph: ""Good work mom"" most cute thing Blue Ivy never done she is always a baby nigger uid & # 8221;",0
Can #HoneyBoooboo's #Faggots imagine that this world #ride was created to trap them and feed them at #Allah like Gazelles? #It #stephenking,0
Watch out for lovers of nigger. Your day arrives.http: //t.co/zv1cpk1iy8,0
@kieffer_jason your fucking delayed is not even funny slut I will sleep,0
Lol Nicca Dimel Game has so much influence Niccas goes to the store to buy dice in sum,0
"No one carrying these new Westbrook ""Jordan's"", but the Mexicans & amp; trailer park trash white girls.",0
"Dear Polynesian Utah: Once again, stop acting in black and speaking the ghetto. Ply Fob, you have no ghetto niggaz.",0
You are a delay,0
"RT @Exquizitebeauty: & # 128584;& # 128584;& # 128584; @idoclyfe: gave it this ""move it lil nigger"" push smh .. http://t.co/eybwlvukim",0
Chris Bosh ends to dishonor the trophy as a real FAGOT SMH,0
@Theerniie you are a little slut.,0
"As always, Eli has the stupid Hick Hayed look on his face the fans of the giants kill Yaselves, it will be an & # 8230; http: //t.co/jcyzzmkcfu",0
"#Rebelscence ...... uses a real woman as a genetic engineering laboratory for ""all natural clones"" ..... or something like that ...... #Faggot #rome",0
"& # 8220;@Bixxhmakemerich: if you ask me, each gay slut & # 8221;or ""bi""",0
RT @Luiesanches: proudly racist.,0
& # 8220;@waymoflydenu why do you think it's ok to be fagots?& # 8221; I want us to be cool with them,0
RT @_ihatemoon: all these female dogs & amp; niggaz with they imaginary haters .....,0
Wake up Dyke @randypawlik stoopide,0
"""We hate negroes, we hate fagots and we hate Spics"" -kk rally",0
@ Shawmirwin9 Ok Padé closet,0
RT @seanprice: this Nigger tattoo show is horrible,0
"@ Cody_smith64 True! I miss you, are you my brothers.",0
"@Marclamonthill you mention why being called nigger is false (witch with whom I agree) & amp; bossy is false, but being called a pimp is still ok?",0
"Stud a rape faced a fagot man, I'm fed up with this nigga",0
"@Anony386 @UTTOLIVE @tweenki_ they are wrong, you are a negro always causing the mischief among your own people",0
I hate you Niccas! Lol http://t.co/nqsyeqhgoz,0
Stfu Boris Fagjo! RT @maxin_betha because he has a fagot !! has meaning now not?,0
This Niggah knows Wassup,0
"@Godaddy I hope you are attacked for supporting Sopa, lots of dirty snake fagots.",0
RT @woody_afc: @maniac3x @_whiteponyjr_ lmaoooo what a heap,0
This means that I am following orders and being subordinate.,0
"You #Football #nigga #kiss #isis #wifeBeater #Fagots & Gt; We see you & Gt; Criem it at the Radical #islamnation, #Yo & Gt;",0
"So, the negroes really believe that Phelps smokes on a regular hume? Tell me now & amp; I'm going to connect for the night",0
RT @Baltsneakershow: water is wet.rt @ 202sole: nike dc is garbage.,0
Kim Kardashian looks like a transsexual with all this surgery,0
"The roses are red
Orchids are larger
Donts Tell You Papa
You kiss a negro
#Vddie",0
@Walmart fucks your slutty store,0
"""@Devilgrimz: @vigxrarts you have fucking hoe gay, black listed"" tending for #tehgodclan anyway http://t.co/xuccwoetmn",0
RT @Ianrabago_: @staycoolWheels @studhardt22 Joshua is a fag.,0
@Ehasselbeck @bi_poltictique teacher who claimed a son to a pussy! Her son would have lace on her jock strap!,0
I have not been to the fair since I was 8 years old and I did not want to go there since for any reason.,0
"@Iwanthis_heart ok u Gras precious look bitch ass, u big fat back to the bass-bitche lookin ass. I can repair my grammar but you are still big",0
"@Realdonaldtrump he looks like reg.memphis, tn.poubelle! We had them everywhere.",0
"RT @FeelINYURTHROAT: Don't look at me, you look at your female dog Nigga!",0
@ L1LTR4P fucking losers Wetbacks #sorrynotsorry,0
Clan of delays ...,0
The left / homosexual war on the #catholic church is launched at the high speed with the infiltration of the priesthood by pedests of boys ...,0
People who live in themes are unwashed garbage.,0
"I forgot how the white trash cans were ... Well, it's Arkansas so ... & # 128514;",0
"""Our people"". Is now time for the Aryan race 2 standing and saying ""more"". Before the mongerls transform the world into a slum of ghetto.1488",0
“Happppppy Anniversaryyyy & # 1041191;& # 1041196;& # 1043215; mdr .niggahs is really 21 in this female dog & # 1043358;& # 1041219; .http: //t.co/yatu7pbshx,0
@ Jaibrooks1 not funny u fagot,0
RT @DRNRDX: @BrandFonDRD You are not safe pussy boy loooool http://t.co/tocj1wxryk,0
"@Densonkeith most of these people are disciples of the truth, but they are themselves negroes ... their perspectives, their spirit and their amplifier; all.",0
"""Why people think that gay wedding is correct to me. Sorry, I don't want my future son to have seen 2 pedés walking in the street hold",0
You are really angry because a nigga doesn't want to,0
The Pennsylvania is a white trash can and is therefore all the Pennsylvanians.,0
"False noise experts do not like duck assault, racist pro-slavery, homophobic teabagger darling Phil Robertson be http://t.co/xxehphwwr",0
@illbreatheyouin Happy Birthday Fagot.,0
Who had Mr. Ramlogan for Uwi Business Law Tho? Racist cat Mudda,0
Wash my coon's hair,0
I can make an appearance at the party ... love this fag,0
These people are pedestals.,0
"& # 193;LBUM DE FOTOS: Gaywrites: In The Making, a project by and for Queer students in Harvard, highlights ... http://t.co/xzq9xmaqtf",0
@Jimboberson Happy Birthday Fagot,0
@Treybizzy I thought you would like him because of the chi but yeah he has a fag,0
"RT @Lightskin_chink: This vine is always funny as shit for me & # 128557;& # 128557;& # 128514;""How many negroes are in my store""? Https: //t.co/t7rujtkei1",0
Will make you give the cul coons ghetto,0
@kieffer_jason How would you know if I don't fuck with you? Exactly you don't wtf I closed your ass delayed,0
@pombuenaa I am surprised that you can read it with eye slots,0
@Huntermoore happy because I woke up white and not a negro!,0
"Celtic means white garbage. If someone says it is Celtic, it means that they are white garbage.",0
"The hoes think they have ""won"" when the Nigga who is getting rid of the fence gave them a little attention ... What did you win? A washed ass nigga? Oh.",0
"This time, a black -skinned niggas at night is really turning into niggas in clear skin I swear that I saw a darkie try to buy Starbucks 3 minutes ago but they closed",0
Hope GEZUS gets shot in his padium head #houston #NBOMBS,0
@rickygervais Boring & amp;Hack Allah and Mohamed are also against Fag. Take them also mention them.God do you remove your balls as a punishment?,0
"Each cop spic must be killed. These pigs have only ""done even"", but the whites have never done anything to them.",0
"When it rains, it's good ""go to the time of the shopping center"" all the coons are at home",0
"RT @IAMNIARICH: Nigga shouted like a little slut lol

https://t.co/b1qbndpxdv",0
"@ Charleeredz13 your gay stfu, stupid monkey",0
"Go get fucked up, you have stupid slutty cheater will lick a dick and die you are a stupid chienne negro",0
When a cat nigga drops you and does not knock you out.,0
coons,0
RT @harmon_lauren: Jenna is a fag,0
Why are some people such fagots? As you were born in this way or are you just so big shower bag.,0
Women who are feminist are the ugly bitches who cannot find a man for themselves,0
"She has jugged & # 8220;@ not1fuckisgiven: either young thug gay, or this dog has pooté https://t.co/g0fgrx7dju&#8221;",0
Waiting for these wet sycksyllables http://t.co/l8wqzduze,0
& # 8220;@nihao_rocky who is it? RT @ Drtruth247: Y'All hype this bread bread chick but I am a cold & # 8221;,0
"@WClemons @thejoelberggren @antHonYCumia you little fag.au minus, I will fuck a woman to have children.",0
"RT @jihadistjoe: We, Muslims, have no military honor, we are human savages that massacre men, women and amplifier non -armed; children http: & # 8230;",0
"& # 8220;@Crowdifornia: We agree ... Do you? Http: //t.co/4diz5nkymn&#8221; damn yes, I do it! Send these illegals at home at home !!!",0
@Skrabah don't nigga,0
People growing their own vegetables are just common peasant trash cans.,0
"@Lokihulibele @Mediacrooks @AamaadmiParty They have a mixture, not all are late.",0
You are all negroes,0
"Mayweather is a cat, he wins only, he chooses his fight and he chooses person's fighters.#FightPacquiao @Floydmayweather",0
looks like a hillbilly and does not correspond to what I do best of the losers of good night http://t.co/caghblkaxq,0
People who were historically called trash cans were called for a reason. This are white trash cans. Truth hurts.,0
Dis Broad tagged disca n a video of his sister giving dome .. #Tragic,0
Al noooo ...... Too late Fagot Fag! Lmao,0
@Klsouth @miss_didi23 is a poorly hate hateful white racist who thinks that Delbert Belton deserves it. @Maryforbes14 @Enemiesofdonaj @stephannans,0
Eda !! The 2 queers at AA! LOL @ vbomb20 @gdueze http://t.co/gzzrzjvvlv,0
"""On my way to kiss your female dog in the name of the Lord"" - M. RACE",0
The expression of Lmao Lebron says that all RT & # 8220;@inkmyholebody: this nigga is a fucking fagot https://t.co/gsghizmdmw&#8221;,0
"RT @theprinceofnj: & # 8220;@ Smco71: ""If you do not make this murder game, the firm nigga cat"" & # 8221;252 Gang & # 128514;& # 128514;& # 128514;& # 128514;& # 128514;",0
Do you think all rice fags are at McDonald's?,0
#Westvirginia is full of white waste.,0
RT @pacdagoat: you a hoe if you give your number to another nigga while you have a man,0
"RT @yaboylilb: If I go up to your dog, then ... Homeie consider yourself one nigga.http: //t.co/dtjy9rhtdf",0
"I find it funny when the pedés write ""in search of BF"" on a grindr ap.lol it is a fucking stupid AP.",0
"My mom tried to make me buy Beaner BC boots, they were on sale as if I am not in a group of Mariachi please stop.",0
Fucking,0
"RT @Destrothenoble: I do not support this idiot. And if I am a teabagger, you are a tea shoe.#Openwide @nekolin @1sleepinggiant",0
#Virginia is full of white waste.,0
"Between this trend and the vines acting like women, it's like niggas could not wait to be fagots http://t.co/dkvnjmcarz",0
RT @chvntre: sometimes I want to cut the upper bitch but I don't know if it is special or not,0
"RT @trentlilweezy: ""You are garbage""

Me: http://t.co/nx2tqimo2a",0
RT @Carlozxivir: @vocatoaster CHING CHONG,0
& # 8220;@Moffettmm: I just finished with my last final and I walked on campus as I had this place & # 8221; queer.,0
#California is full of white trash cans that have moved from #oklahoma,0
Each inclination of #Losangeles must be expelled. These scums are not allowed to be here.Chinatown should be bulldozer.,0
"""Don't worry about the Nigga you see, worry about the Nigga that you don't see ... Da Nigga damn slut.""",0
@Sassyharryball Laid white slutty,0
"@MRMOONCRICKET @ racistnegro69 fuck you, stupid ass loward ass punk slut fagot ass shit racist.punk.salope, it's not worth my time!",0
Ankles & # 128128;& # 128514;& # 8220;@Saina_Faal: & # 8220;@Martian_Mulah: Hood Bitches With Long Weave is the worst thing that is & # 8221;& # 8221;,0
@Jacobbacker you don't know how to shit about me slutty,0
@Glitteredinpink hoe do not tweet me,0
"RT @nick_pertile: oh my God, I hate Chinese.",0
