text,labels,anger,anticipation,disgust,fear,joy,love,optimism,pessimism,sadness,surprise,trust
wetback,1,0.05006156489253044,0.10057362914085388,0.09613989293575287,0.01570250652730465,0.11246994882822037,0.006357838399708271,0.06295435130596161,0.050760433077812195,0.20775243639945984,0.01642281375825405,0.007814128883183002
A dude with money can only impress a broke bitch.,0,0.9482918977737427,0.038432907313108444,0.8749323487281799,0.009644636884331703,0.03809693828225136,0.005461621098220348,0.03454510122537613,0.11273849755525589,0.4754030704498291,0.01173250749707222,0.007111327722668648
"Niggas are so fucking gay... And they try to cancel it out by saying ""nah were bros it's cool"" nahhhhhaahahahaha you a faggot bruh",1,0.9701031446456909,0.033113881945610046,0.8778766393661499,0.016211189329624176,0.5256751179695129,0.03682389482855797,0.06644721329212189,0.018727019429206848,0.08086305856704712,0.04472677782177925,0.015685750171542168
Smh u niggers &amp; ur music knowledge,1,0.9790619015693665,0.03245210275053978,0.9339933395385742,0.018494194373488426,0.0344572588801384,0.006278949789702892,0.01402658224105835,0.03633132949471474,0.17438995838165283,0.02107664942741394,0.006832148879766464
like who let em bring Da heat in dis bitch .. #linkup bro,0,0.984789252281189,0.035698194056749344,0.9212464094161987,0.025191286578774452,0.03410140052437782,0.008589228615164757,0.01812945120036602,0.029726075008511543,0.10385765880346298,0.01769052818417549,0.009624729864299297
- you know what you did you faggot. There are literally thousands of people that have you on their radar homo,1,0.9583374857902527,0.07316498458385468,0.7695882320404053,0.00648466544225812,0.09258859604597092,0.006638848222792149,0.06433095782995224,0.0266074538230896,0.06732358783483505,0.013854055665433407,0.014288043603301048
&amp;when they say him they mean dyke Ron #wcw,1,0.29857781529426575,0.1346762329339981,0.41215041279792786,0.01917320489883423,0.038874298334121704,0.0032107059378176928,0.01565529778599739,0.05264223739504814,0.21621865034103394,0.04587965086102486,0.005524510517716408
fuck Miley tranny looking now damn ass nigga,1,0.9837498664855957,0.028324373066425323,0.9349004030227661,0.027521107345819473,0.029979610815644264,0.008237826637923717,0.01248899381607771,0.03300490602850914,0.15663327276706696,0.01795106567442417,0.007390662562102079
Roses be red Orchids be bigger Donts tell yo daddy You fuckin a nigger #VDdie,1,0.9800106287002563,0.034282125532627106,0.890332043170929,0.016663452610373497,0.04609447717666626,0.008678615093231201,0.02344890683889389,0.025300759822130203,0.08986914902925491,0.014012834057211876,0.00939581636339426
"""ayo i even kill handicapped and crippled bitches/look at my scalp real close and you'll see triple sixes""",1,0.7398113012313843,0.2543178200721741,0.5195256471633911,0.007071360945701599,0.14851170778274536,0.003494707867503166,0.19503049552440643,0.03620386868715286,0.050078652799129486,0.031154949218034744,0.02163679338991642
Jameis Winston is a nigger,1,0.9823731184005737,0.027652347460389137,0.9270315170288086,0.025996292009949684,0.0270893145352602,0.006955431308597326,0.013753252103924751,0.036040738224983215,0.1739196479320526,0.013615109026432037,0.0068087042309343815
You a lame ass nigga still cuffin these hoes my bitch got a bitch with er,1,0.9832537770271301,0.02888781763613224,0.9266211986541748,0.027477897703647614,0.026360707357525826,0.007761344313621521,0.014436320401728153,0.034518733620643616,0.15475651621818542,0.01420314610004425,0.007690980564802885
Don't you hate that dumb ass voice that everyone uses when they try to mock something you said?,0,0.9844264388084412,0.026888525113463402,0.9469888210296631,0.035919561982154846,0.021571794524788857,0.007258306257426739,0.011827383190393448,0.0425037257373333,0.21522551774978638,0.016603078693151474,0.006695499178022146
Lmao Dylan just got called a pussy by Mr O himself takes skill,0,0.7176933288574219,0.08236103504896164,0.5227854251861572,0.012054466642439365,0.9123345613479614,0.04362532123923302,0.15589286386966705,0.015961892902851105,0.06673058867454529,0.15149587392807007,0.018320536240935326
How ghetto girls pronounce there names... I could cry right now oh my god,0,0.6439687013626099,0.02528589591383934,0.7579463124275208,0.1089891716837883,0.019873641431331635,0.012542122043669224,0.011628963984549046,0.4677293598651886,0.9774374961853027,0.02316189557313919,0.007974297739565372
Karmas a bitch I guess you should of loved the old me.,0,0.957865297794342,0.02909548394382,0.83201664686203,0.006739950273185968,0.0787104070186615,0.010794146917760372,0.03379150852560997,0.054958928376436234,0.35912278294563293,0.010343819856643677,0.008271281607449055
ew queer white thirsty bitch,1,0.9788070321083069,0.024961378425359726,0.9154675006866455,0.019755858927965164,0.029886826872825623,0.006753022316843271,0.015075515024363995,0.04237182438373566,0.22350956499576569,0.010912704281508923,0.006167042534798384
You're a faggotyou're a Texas fan...,1,0.9640659689903259,0.0343877449631691,0.8116703033447266,0.006201351061463356,0.11629582941532135,0.009550472721457481,0.042441193014383316,0.024500273168087006,0.11522866040468216,0.011743493378162384,0.008896706625819206
Dis bitch blowin me man fuck u,0,0.9827986359596252,0.02745058201253414,0.9268670082092285,0.028996335342526436,0.026282843202352524,0.007647777441889048,0.013705634512007236,0.034147415310144424,0.1566244661808014,0.014814860187470913,0.007389165461063385
bitches cant finish a 6 inch sub but want a 12 inch dick,0,0.9652007818222046,0.03555455803871155,0.9028955101966858,0.0108204809948802,0.058300163596868515,0.0062325941398739815,0.013602474704384804,0.04024519771337509,0.22134876251220703,0.019545752555131912,0.005174874793738127
Soft shit? Are you handicapped or retarded?,1,0.9803643226623535,0.02861879952251911,0.9463610649108887,0.02722765877842903,0.022130634635686874,0.005345892161130905,0.010990207083523273,0.052276741713285446,0.2747947871685028,0.017334094271063805,0.0057632508687675
Well maybe you're a whore you stupid ugly homeless bitch,1,0.9832914471626282,0.027425793930888176,0.9406645894050598,0.028238285332918167,0.02419896051287651,0.006484312005341053,0.013433726504445076,0.041800323873758316,0.20801930129528046,0.014036380685865879,0.006395389791578054
"I like good weed, I like bad bitches that can roll it..",0,0.7850505113601685,0.061731960624456406,0.42894166707992554,0.007133414503186941,0.9229543805122375,0.14858922362327576,0.42398712038993835,0.012577349320054054,0.03877823054790497,0.03439781442284584,0.046546049416065216
"Are you working on route running and catching. You'll be a good WR for Grier. Have fun with the white trash, racist UF fans. #FSU",1,0.8997591733932495,0.07694461196660995,0.684097409248352,0.017193662002682686,0.9022490978240967,0.06519011408090591,0.335814505815506,0.01508218701928854,0.037218526005744934,0.05595695972442627,0.03819449245929718
All the bad bitches think they ugly and all the roach bitches think they bad-_-,0,0.9508964419364929,0.04264381155371666,0.8135585784912109,0.008266154676675797,0.3061840534210205,0.012812718749046326,0.13929304480552673,0.040782712399959564,0.18257342278957367,0.01421618927270174,0.010399065911769867
Heard that bitch gtta thang for them boss niggas,1,0.9844626188278198,0.0337301641702652,0.9074739217758179,0.025486277416348457,0.03592805936932564,0.00920634251087904,0.025354409590363503,0.03197145834565163,0.10755710303783417,0.012285877950489521,0.010431875474750996
Eddy and teezy get no pussy so I don't know why they always talking about that shit. They've never taken anyone's girl eit,0,0.9852821826934814,0.03056046925485134,0.9471385478973389,0.028327027335762978,0.02798442356288433,0.008085247129201889,0.011518193408846855,0.03701856732368469,0.17531894147396088,0.021999426186084747,0.0074895392172038555
"If a spic ever talks to a white person and the white person kills them, it's self defense.",1,0.7910072803497314,0.14108984172344208,0.6369511485099792,0.31635594367980957,0.015864258632063866,0.0018919592257589102,0.043507855385541916,0.06326643377542496,0.0636148527264595,0.022100780159235,0.00965155754238367
#milesthompson #goauche #wetback #ca,1,0.029092352837324142,0.14604856073856354,0.054583046585321426,0.013165250420570374,0.25757327675819397,0.010168679058551788,0.07322502136230469,0.02596951276063919,0.10506217926740646,0.028010323643684387,0.011703848838806152
I hate that bitch &amp; the fact that oomf likes her.. just no retweeettt 1000x.,1,0.9835447669029236,0.023261763155460358,0.9507549405097961,0.04656602442264557,0.01915833353996277,0.007781051564961672,0.01016121357679367,0.049867935478687286,0.2931452989578247,0.015247582457959652,0.006076393648982048
As soon as we left Iraq all these towel heads think they can fucking barge in and take over what we worked so hard to set up. Pisses me off.,1,0.9847672581672668,0.028391515836119652,0.9560238122940063,0.04811067879199982,0.01986665651202202,0.007479136344045401,0.009985747747123241,0.04154149442911148,0.20633980631828308,0.024246076121926308,0.006999276112765074
I really get upset when my lightskin friends have another cute dark skin sidekick..like Im supposed to be the only cute darkie u hang wit,1,0.9416231513023376,0.022992826998233795,0.8724790811538696,0.00966150313615799,0.08439924567937851,0.01589476689696312,0.01707332581281662,0.09956853836774826,0.7115440964698792,0.01765023171901703,0.0063246856443583965
"Faux Noise pundits don't like duck molester, pro-slavery racist, #homophobic #teabagger darling Phil Robertson either",1,0.985913872718811,0.028792046010494232,0.947325587272644,0.038618117570877075,0.023783311247825623,0.0075790551491081715,0.014431945979595184,0.04081115126609802,0.18392522633075714,0.015188093297183514,0.007339757867157459
don't start lil bitch,0,0.9652482867240906,0.045907799154520035,0.8085798025131226,0.009508145041763783,0.0557054840028286,0.006052038166671991,0.04990991950035095,0.03258631005883217,0.10883517563343048,0.008985776454210281,0.010617801919579506
I'm Finna DM you the pic Bruh these hoes funny,0,0.2710148096084595,0.2466701716184616,0.17854179441928864,0.022244762629270554,0.9703430533409119,0.12100677937269211,0.3003843128681183,0.00875416025519371,0.012035735882818699,0.37856054306030273,0.07286237925291061
My goal for soccer this year is to get a yellow card every game,0,0.29893770813941956,0.6595240831375122,0.2353813201189041,0.02990700677037239,0.16198208928108215,0.0059336391277611256,0.48239535093307495,0.0587751604616642,0.05474509671330452,0.06262931227684021,0.06749634444713593
You hoes give me more and more reasons everyday to stay my ass single for another 2 years,0,0.977128803730011,0.026932435110211372,0.9425046443939209,0.019141854718327522,0.02988400310277939,0.007294206414371729,0.013747401535511017,0.08270791172981262,0.4667794704437256,0.013601372949779034,0.005469902418553829
How could you do this to meeeeeee bitch,0,0.9854529500007629,0.029684459790587425,0.9521433711051941,0.047890547662973404,0.021690303459763527,0.007595248986035585,0.01146699022501707,0.03855300694704056,0.17141297459602356,0.022149810567498207,0.007644441910088062
"and how am I assume shit ,hmm cuz u don't know what fuck u talking about crackers these days.",1,0.9851204752922058,0.031543802469968796,0.9525076150894165,0.042035896331071854,0.02230071648955345,0.007903260178864002,0.010587877593934536,0.03725026920437813,0.17039616405963898,0.029224442318081856,0.007883274927735329
"""Stacey Dash won baddest bitch evaaaa",1,0.9632567167282104,0.03246965631842613,0.8097800016403198,0.006414500996470451,0.10131880640983582,0.009529126808047295,0.034681111574172974,0.029691480100154877,0.15863259136676788,0.011119511909782887,0.00865862611681223
"Sorry I missed that, you mean where I live is disgusting or that that muzzies in the UK r disgusting, or both? Have a great Sun.",0,0.9108160734176636,0.06760478019714355,0.8591436147689819,0.025723706930875778,0.6455333828926086,0.020181406289339066,0.16067372262477875,0.032900743186473846,0.12511874735355377,0.06826656311750412,0.013523430563509464
To every bug i have ever killed: i am sorry :/ ..sorry that ur bitch asses came into my house uninvited,0,0.9448791742324829,0.023871857672929764,0.9062505960464478,0.0287786778062582,0.01554361917078495,0.005237368401139975,0.01469248067587614,0.18693633377552032,0.8005653023719788,0.012041525915265083,0.005278501659631729
Not allowed to play flappy bird around grandma because she swears at me to stop swearing lol,0,0.866827130317688,0.02544788457453251,0.8199021220207214,0.022518357262015343,0.6527814865112305,0.036130502820014954,0.03544918820261955,0.03201066330075264,0.3429304361343384,0.06435293704271317,0.007730298209935427
so why the fuck are still talking shit. You acting like a pussy ass nigga,1,0.9843769073486328,0.029944129288196564,0.9421226382255554,0.036736901849508286,0.022754212841391563,0.007590103894472122,0.012522328644990921,0.036076538264751434,0.16301165521144867,0.01785975880920887,0.007687549572438002
I've got a birds eye view of all the secrets you keep.,0,0.008575272746384144,0.4516167640686035,0.00803465023636818,0.11291896551847458,0.8554880023002625,0.08630674332380295,0.9368521571159363,0.016916848719120026,0.01692645438015461,0.032906051725149155,0.2827456295490265
"Sheeple just like :OH those ""racist"" ""sexist"" ""teabaggers""who just elected these two old white men.",1,0.9851572513580322,0.032365404069423676,0.9472966194152832,0.03913699463009834,0.025878265500068665,0.007118030451238155,0.013228023424744606,0.03573096916079521,0.14409656822681427,0.019551269710063934,0.007312252186238766
"No need to thank me, killing niggers is it's own reward. Dis my pal from our graduation when we was 26",1,0.9149817228317261,0.055762000381946564,0.769443690776825,0.00735124945640564,0.10482081770896912,0.004815311171114445,0.09771042317152023,0.0690142884850502,0.24841591715812683,0.010531129315495491,0.007316794246435165
typical coon activity,1,0.06422004103660583,0.20213326811790466,0.11167138814926147,0.02323654666543007,0.10697469115257263,0.0061639160849153996,0.030821923166513443,0.038000717759132385,0.12477217614650726,0.052818283438682556,0.009728172793984413
"ya know gamoot, i considered it, but then I was like wait. I'm no little baby back bitch",0,0.9491533637046814,0.06688341498374939,0.9045093655586243,0.021973909810185432,0.02004941925406456,0.002786126686260104,0.011005564592778683,0.0768137201666832,0.2787770628929138,0.038818392902612686,0.0057472893968224525
"I'm starting to not like meek, this nig a lil to arrogant for me",1,0.9359326362609863,0.06199123337864876,0.8828259706497192,0.016167989000678062,0.029268085956573486,0.0038775710854679346,0.012627601623535156,0.11422459036111832,0.4735514521598816,0.03240395709872246,0.006435577291995287
shut up bitch,0,0.9773807525634766,0.02603415958583355,0.901451826095581,0.01639673486351967,0.03347058594226837,0.0063122049905359745,0.01755071058869362,0.03790442273020744,0.19092750549316406,0.010664856061339378,0.0064071957021951675
ah nigga dat cares about opinions and get involve in hoe shit either Gay broke or ain't getting enough pussy!!,1,0.9831915497779846,0.028002901002764702,0.9293693900108337,0.024820195510983467,0.02399165742099285,0.007332500535994768,0.014676365070044994,0.04269663617014885,0.20552366971969604,0.01225670799612999,0.007256255950778723
*rides into the pussy on a gym class butt scooter*,0,0.17007096111774445,0.21315689384937286,0.22260887920856476,0.0061833602376282215,0.5988607406616211,0.011747284792363644,0.07047037035226822,0.02403145469725132,0.10543984919786453,0.0820348709821701,0.012690448202192783
I need to chat with . Where dat nicca at? Lol,1,0.04547834023833275,0.5413829684257507,0.060262806713581085,0.013021036051213741,0.90645831823349,0.04958486557006836,0.1397715061903,0.013983801007270813,0.032067153602838516,0.25581032037734985,0.047738440334796906
If you don't have your read receipts on you a bitch the bitchyest bitch ever,0,0.9829496145248413,0.02838492952287197,0.9312330484390259,0.029582364484667778,0.022937407717108727,0.007057466544210911,0.013605590909719467,0.039492394775152206,0.18633270263671875,0.013183544389903545,0.007178668864071369
I'm sure would add this helpful parenthetical explanation if these were redneck peckerwood teabaggers.,1,0.19229866564273834,0.6590574979782104,0.14089874923229218,0.013806013390421867,0.2328706979751587,0.005785820074379444,0.45259883999824524,0.029415633529424667,0.022937672212719917,0.0634683296084404,0.08493050187826157
A bitch a get chalked b4 I catch feelings,0,0.9747835397720337,0.02696196921169758,0.8669288158416748,0.012752743437886238,0.03548078238964081,0.007186299655586481,0.02260623686015606,0.04206562787294388,0.21545764803886414,0.008692989125847816,0.007323627360165119
I like taking niggas hoes but I stop doing that,1,0.9703081250190735,0.030420588329434395,0.8990350961685181,0.017951618880033493,0.022285109385848045,0.005580957513302565,0.026543907821178436,0.08967915922403336,0.39919549226760864,0.008438901044428349,0.0069359769113361835
People on this site are fucking retarded sometimes,1,0.98447185754776,0.02737518772482872,0.9508416056632996,0.04595978185534477,0.021098380908370018,0.007430472411215305,0.010653124190866947,0.03924490511417389,0.19151702523231506,0.02072998881340027,0.006912363227456808
Already more yellows than the last 2 years combined #IndyCar #Honda200,1,0.026000268757343292,0.5327625274658203,0.03142944350838661,0.014553737826645374,0.893109142780304,0.048050183802843094,0.29381710290908813,0.011587276123464108,0.015548457391560078,0.2072458416223526,0.08771709352731705
"""Niggas always yelling ""Fuck bitches, Get money"" meanwhile they're broke and still want the bitches.""",0,0.9798887372016907,0.026426617056131363,0.9353258013725281,0.020649731159210205,0.02349599078297615,0.006494487635791302,0.014422996900975704,0.06392992287874222,0.3522692620754242,0.011543134227395058,0.006127204746007919
because she's a nigger,1,0.9803752303123474,0.026209617033600807,0.9145596027374268,0.024756668135523796,0.0258055217564106,0.0068282377906143665,0.014186403714120388,0.036549922078847885,0.17534735798835754,0.011852712370455265,0.0066313366405665874
"This vine still funny as shit to me ""How many niggers are in my store""?",1,0.7878530621528625,0.05449357256293297,0.6529436707496643,0.016361670568585396,0.9037655591964722,0.056590735912323,0.12145067751407623,0.013294044882059097,0.05566030368208885,0.1529863178730011,0.017040349543094635
This nigger tattoo show is horrible,1,0.982530415058136,0.02581622824072838,0.9645569324493408,0.141298308968544,0.015247782692313194,0.0074731954373419285,0.008914054371416569,0.04807676747441292,0.23761947453022003,0.027458809316158295,0.0067572202533483505
"Fuckkkkk!!! My nig a g tho, he gonna come back",1,0.9849765300750732,0.029213925823569298,0.9370332360267639,0.03101244755089283,0.030344877392053604,0.008568888530135155,0.013749483972787857,0.03253745287656784,0.14454598724842072,0.017682459205389023,0.00785545352846384
faggot,1,0.9759841561317444,0.022940436378121376,0.8971846103668213,0.01616193726658821,0.040480587631464005,0.0073377229273319244,0.01623162068426609,0.034347932785749435,0.19091729819774628,0.011615106835961342,0.005968623328953981
""": Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke",1,0.6920445561408997,0.1081068143248558,0.649797260761261,0.009363388642668724,0.08850815892219543,0.005346762482076883,0.011868230998516083,0.03604649379849434,0.16714359819889069,0.08069006353616714,0.006357733625918627
"It's the most annoying shit in the world when a bitch start talkin bout something then say ""nevermind""",0,0.982448160648346,0.031423911452293396,0.9337760806083679,0.017012201249599457,0.03836061432957649,0.006746439728885889,0.01756356656551361,0.040723975747823715,0.18504303693771362,0.015554172918200493,0.006644101347774267
Look at u now u pregnant stupid bitch lol,1,0.9601699113845825,0.03142724186182022,0.8818719983100891,0.015502861700952053,0.5941515564918518,0.03698141872882843,0.05607825517654419,0.02256249077618122,0.122618667781353,0.051095474511384964,0.013104882091283798
"Palmer to Fitzgerald - TOUCHDOWN! 7-yard slant gives Arizona the 7-0 lead. 8 plays, 79 yds",0,0.024896860122680664,0.4273417890071869,0.03249421343207359,0.03222205862402916,0.653468906879425,0.02406027540564537,0.16247692704200745,0.015629800036549568,0.03446808084845543,0.11430056393146515,0.046403393149375916
"you can tell when dick recently been in a pussy, taste nasty af ewww bitches better never play that shit",0,0.9841099977493286,0.027299923822283745,0.9418050646781921,0.03637158125638962,0.02037321776151657,0.007002531550824642,0.012683949433267117,0.04126971587538719,0.1953292042016983,0.015098714269697666,0.0070426887832582
I seen sum of it but I'm tryin see lox n mook,0,0.04355199635028839,0.661885142326355,0.07101055979728699,0.0324636846780777,0.17110738158226013,0.008525821380317211,0.10823151469230652,0.03759074583649635,0.05333366245031357,0.11795689910650253,0.048241861164569855
You're a faggotyou're a Texas fan...,1,0.9640659689903259,0.0343877449631691,0.8116703033447266,0.006201351061463356,0.11629582941532135,0.009550472721457481,0.042441193014383316,0.024500273168087006,0.11522866040468216,0.011743493378162384,0.008896706625819206
White bus drivers are all white trash. #LosAngeles,1,0.9803628325462341,0.040554746985435486,0.9536102414131165,0.030482476577162743,0.03914850205183029,0.005614296533167362,0.019403871148824692,0.04797844588756561,0.18798792362213135,0.01879691518843174,0.0063499631360173225
Some of you bitches arent built to wear certain shit.,0,0.9839687347412109,0.030526479706168175,0.9483212828636169,0.036779601126909256,0.020696023479104042,0.006215175148099661,0.013682512566447258,0.0456152968108654,0.1948329508304596,0.016501402482390404,0.007283124141395092
"Apple TV got the NFL channel on that bitch, I'm pretty sure they're all on there. I've watched a couple.",0,0.9376013875007629,0.06279432773590088,0.7754903435707092,0.004295164719223976,0.15096110105514526,0.008932972326874733,0.04874754697084427,0.021214453503489494,0.07851000130176544,0.021498490124940872,0.012680312618613243
"every time i say i don't like someone, boxer, rapper, etc., everyone bitches their fucking heads off as if it changes my opinion. relax. no.",0,0.9787122011184692,0.030705086886882782,0.8854495882987976,0.011395309120416641,0.04518638178706169,0.00750409672036767,0.02444479987025261,0.03562173619866371,0.16574376821517944,0.010819046758115292,0.007723786868155003
I need to chat with . Where dat nicca at? Lol,1,0.04547834023833275,0.5413829684257507,0.060262806713581085,0.013021036051213741,0.90645831823349,0.04958486557006836,0.1397715061903,0.013983801007270813,0.032067153602838516,0.25581032037734985,0.047738440334796906
"So when the clock hits 12 o'clock imma need the baddest, lightest, &amp; brightest hoes to be at door. Give my b",0,0.8910490274429321,0.25768348574638367,0.6541064381599426,0.007060839328914881,0.244658961892128,0.007664982695132494,0.14629852771759033,0.024116013199090958,0.032749004662036896,0.03958005830645561,0.02812904305756092
Hoes ain't wana fuck a nigga back then you but all the bitches wana fuck a nigga now,0,0.9842438697814941,0.02951129898428917,0.9304275512695312,0.02807382494211197,0.02654588595032692,0.008256989531219006,0.014660843648016453,0.034964364022016525,0.15308545529842377,0.01491375919431448,0.008028398267924786
"I love faggots!!! Absolutely love them, especially the ones that can dress to the tea",0,0.02929600328207016,0.03257175162434578,0.02628697268664837,0.01812874525785446,0.9749112129211426,0.9296466708183289,0.570085346698761,0.0161427054554224,0.03642154112458229,0.04433078691363335,0.11066360771656036
But atleast they let me know...ur a faggot if u keep those type of twitter secrets,1,0.9871188402175903,0.060457438230514526,0.9245538115501404,0.02240327000617981,0.10688459873199463,0.013103640638291836,0.06058502197265625,0.028770826756954193,0.059370916336774826,0.023087268695235252,0.016594670712947845
the receptionist im always forced to talk to is such a racist cunt. i called her for an error and she said she'll call me. 40 mins. nothing.,1,0.9837755560874939,0.027462251484394073,0.9526804089546204,0.042899973690509796,0.019550789147615433,0.006791594438254833,0.009833977557718754,0.04374862462282181,0.23049917817115784,0.019152529537677765,0.006372975185513496
Stoni is a fuckin queer...,1,0.9797171950340271,0.029466765001416206,0.9136557579040527,0.017300013452768326,0.046219535171985626,0.00865422748029232,0.014329762198030949,0.02814532443881035,0.13612627983093262,0.0191755760461092,0.007155836559832096
iOS 8 autocorrect is trash : My phone be capitalizing the dumbest things!,0,0.9835910201072693,0.026392772793769836,0.9672391414642334,0.06100977584719658,0.01822821982204914,0.006572245620191097,0.008297961205244064,0.05639197304844856,0.32979393005371094,0.026563672348856926,0.005842782091349363
"""Thou shall have no type: bad bitches is thee only thing thou shall like"" - HerAssFat 6:15",0,0.8069189190864563,0.12579940259456635,0.5246375203132629,0.014254571869969368,0.053896963596343994,0.00408326368778944,0.35729050636291504,0.06546014547348022,0.10088515281677246,0.00761118670925498,0.027913019061088562
haha bitch ima draw a webb in bullets round yo fuggin forehead #BeamThat bitch i know where you reside,1,0.9609528183937073,0.0397406704723835,0.8450265526771545,0.02225876785814762,0.6232811808586121,0.03756106644868851,0.08449736982584,0.016040287911891937,0.05560634657740593,0.04570436105132103,0.019243603572249413
When kennies angry he talks like a ghetto black man and I really don't even think he notices HAHAHAHAHAHAHA I'm laughing @,1,0.41335630416870117,0.04199528694152832,0.23997625708580017,0.01109032891690731,0.9723265171051025,0.13755574822425842,0.332485556602478,0.008140917867422104,0.028050171211361885,0.09507869929075241,0.02758227474987507
This girl is retarded,1,0.9806801080703735,0.025740066543221474,0.9468369483947754,0.03632687032222748,0.023582210764288902,0.006141726393252611,0.009562568739056587,0.04363647475838661,0.23461998999118805,0.01917460560798645,0.00546702416613698
no ur wrong stupid nigger,1,0.9819321632385254,0.028301222249865532,0.9270118474960327,0.02656324952840805,0.027353592216968536,0.006837136577814817,0.014018000103533268,0.03386024758219719,0.15402807295322418,0.014572893269360065,0.00685516931116581
"Me: ""Yeah I think I'll get off early tonight and get a good nights rest. 4:00am: ""Not tonight bitch, not tonight.""",0,0.7595649361610413,0.17064565420150757,0.6473914980888367,0.007380357012152672,0.22317516803741455,0.004083957523107529,0.1601562798023224,0.06238630414009094,0.17804305255413055,0.03231962025165558,0.012352132238447666
"""We hate niggers, we hate faggots and we hate spics""-kkk rally",1,0.984309196472168,0.02652047574520111,0.9455045461654663,0.044139496982097626,0.022324707359075546,0.007408485747873783,0.013722765259444714,0.043085213750600815,0.21342438459396362,0.012688931077718735,0.006758733652532101
They recruited buku fags in here!...a warehouse is no place for them!,1,0.9344273805618286,0.039678558707237244,0.9503585696220398,0.2014341652393341,0.007683828938752413,0.0025161912199109793,0.007209791336208582,0.1413286030292511,0.5571987628936768,0.026803646236658096,0.004155497997999191
Stupid ass Alex. Scary little bitch. THROW IT!,0,0.9700541496276855,0.04935969412326813,0.9026352167129517,0.29931706190109253,0.04048989713191986,0.01232924684882164,0.03164409473538399,0.022446952760219574,0.03793169930577278,0.0539952777326107,0.01816403493285179
im going to murder that fucking cunt,1,0.981745183467865,0.025617191568017006,0.9371615648269653,0.0694841742515564,0.018015826120972633,0.007172856479883194,0.012421720661222935,0.03743361681699753,0.16055992245674133,0.014863056130707264,0.006929860915988684
"Horrible rapper #1 Tyga - Most trash rapper ever ""She want a yellow nigga, corn on the cob"" I smacked my mom when I heard him",1,0.9848624467849731,0.02642245776951313,0.9587142467498779,0.057498499751091,0.02042127586901188,0.007766942493617535,0.009400086477398872,0.04167565703392029,0.21927502751350403,0.023479033261537552,0.0066782524809241295
yellow,0,0.045670755207538605,0.12729021906852722,0.0666210725903511,0.011720511130988598,0.1917959600687027,0.008007257245481014,0.06991873681545258,0.02900041453540325,0.11213821917772293,0.020065197721123695,0.010668786242604256
Someone shut this beaner up please.,1,0.9752990007400513,0.04680312052369118,0.844402551651001,0.012471363879740238,0.06167327240109444,0.0067751361057162285,0.0441071055829525,0.02558303438127041,0.07192009687423706,0.012333939783275127,0.010718964971601963
"Give me three wishes I wish, I wish, I wish, you would bitch",0,0.9341999292373657,0.06342817842960358,0.7208211421966553,0.003932959400117397,0.22683708369731903,0.008184804581105709,0.12814974784851074,0.02874491550028324,0.09594782441854477,0.012155275791883469,0.0136634586378932
Why do some girls feel the need to be bitches for no reason at all,0,0.9836081862449646,0.026022357866168022,0.9610761404037476,0.0412369929254055,0.021508600562810898,0.007341871038079262,0.008413788862526417,0.05316908285021782,0.31025853753089905,0.028241636231541634,0.00590497488155961
or dead : Word : If ya moms calling the cops after she ain't heard from you for four days you probably pussy,0,0.9751014709472656,0.025930872187018394,0.9386095404624939,0.038571760058403015,0.015575025230646133,0.004446922801434994,0.011651412583887577,0.07011881470680237,0.3641680181026459,0.011538838036358356,0.004854470491409302
Oh man. This could be a serious first ever Chanel bag contender grape-colored Chanel bags,0,0.020835932344198227,0.8790279030799866,0.024962347000837326,0.11678402870893478,0.8666154742240906,0.05688314139842987,0.47651785612106323,0.023306041955947876,0.015812408179044724,0.3434365391731262,0.20432299375534058
Do dykes date other dykes or is that shit gay to y'all?,0,0.9368106126785278,0.07208901643753052,0.9155538082122803,0.03645867109298706,0.022436711937189102,0.004294134676456451,0.00776968477293849,0.07852840423583984,0.28522950410842896,0.07283961772918701,0.005999562796205282
"LOLOLOL : Freddy still have all the birds, doppz still a wet man, harry still on parry, and we salting",0,0.01582331955432892,0.09910532832145691,0.02123979479074478,0.008783944882452488,0.9861185550689697,0.1867988407611847,0.5568287968635559,0.006170394830405712,0.017288796603679657,0.09701073169708252,0.048723846673965454
""": Is you a girl or a guy is you my mom or is you my dad ?"" Im a butch dyke",1,0.6920445561408997,0.1081068143248558,0.649797260761261,0.009363388642668724,0.08850815892219543,0.005346762482076883,0.011868230998516083,0.03604649379849434,0.16714359819889069,0.08069006353616714,0.006357733625918627
your such a bitch lol,0,0.9755202531814575,0.028055941686034203,0.8994362950325012,0.016348831355571747,0.32899904251098633,0.02161080203950405,0.04489797353744507,0.024740902706980705,0.13158471882343292,0.02629072405397892,0.010206237435340881
nigger,1,0.9771745800971985,0.0254559013992548,0.8941364884376526,0.021629728376865387,0.033766768872737885,0.006411777809262276,0.017843715846538544,0.03247255086898804,0.14667962491512299,0.011239816434681416,0.006513847503811121
I already know you trash if being tatted is on the list of things you want in a nigga..,1,0.9846485257148743,0.03161052241921425,0.9492966532707214,0.037611011415719986,0.020728474482893944,0.006527095567435026,0.012818969786167145,0.04314364120364189,0.19407473504543304,0.016351813450455666,0.007355043198913336
